timestamp,raw,ema,diff,label
1752422587,498,518,-20,0
1752422587,794,545,249,0
1752422587,483,539,-56,0
1752422587,482,533,-51,0
1752422587,493,529,-36,0
1752422587,512,527,-15,0
1752422588,522,527,-5,0
1752422588,527,527,0,0
1752422588,501,524,-23,0
1752422588,485,520,-35,0
1752422588,492,517,-25,0
1752422588,497,515,-18,0
1752422588,493,513,-20,0
1752422588,488,510,-22,0
1752422588,496,509,-13,0
1752422588,515,509,6,0
1752422588,487,507,-20,0
1752422588,457,502,-45,0
1752422588,677,520,157,0
1752422588,462,514,-52,0
1752422588,470,509,-39,0
1752422588,482,507,-25,0
1752422588,503,506,-3,0
1752422588,519,507,12,0
1752422588,509,507,2,0
1752422588,480,505,-25,0
1752422588,483,502,-19,0
1752422588,494,502,-8,0
1752422588,500,501,-1,0
1752422588,490,500,-10,0
1752422588,502,500,2,0
1752422589,518,502,16,0
1752422589,528,505,23,0
1752422589,518,506,12,0
1752422589,499,505,-6,0
1752422589,604,515,89,0
1752422589,510,514,-4,0
1752422589,529,516,13,0
1752422589,543,518,25,0
1752422589,565,523,42,0
1752422589,582,529,53,0
1752422589,573,533,40,0
1752422589,555,535,20,0
1752422589,556,537,19,0
1752422589,561,540,21,0
1752422589,559,542,17,0
1752422589,550,542,8,0
1752422589,553,543,10,0
1752422589,569,546,23,0
1752422589,547,546,1,0
1752422589,519,543,-24,0
1752422589,851,574,277,0
1752422589,518,568,-50,0
1752422589,515,563,-48,0
1752422589,522,559,-37,0
1752422589,529,556,-27,0
1752422590,530,553,-23,0
1752422590,521,550,-29,0
1752422590,487,544,-57,0
1752422590,470,536,-66,0
1752422590,476,530,-54,0
1752422590,472,524,-52,0
1752422590,464,518,-54,0
1752422590,464,513,-49,0
1752422590,458,507,-49,0
1752422590,463,503,-40,0
1752422590,447,497,-50,0
1752422590,636,511,125,0
1752422590,431,503,-72,0
1752422590,432,496,-64,0
1752422590,444,491,-47,0
1752422590,460,487,-27,0
1752422590,476,486,-10,0
1752422590,482,486,-4,0
1752422590,455,483,-28,0
1752422590,434,478,-44,0
1752422590,449,475,-26,0
1752422590,457,473,-16,0
1752422590,456,471,-15,0
1752422590,454,469,-15,0
1752422590,458,468,-10,0
1752422591,487,470,17,0
1752422591,467,470,-3,0
1752422591,443,467,-24,0
1752422591,639,484,155,0
1752422591,456,481,-25,0
1752422591,467,480,-13,0
1752422591,480,480,0,0
1752422591,498,482,16,0
1752422591,516,485,31,0
1752422591,514,488,26,0
1752422591,487,488,-1,0
1752422591,491,488,3,0
1752422591,499,489,10,0
1752422591,501,490,11,0
1752422591,499,491,8,0
1752422591,509,493,16,0
1752422591,534,497,37,0
1752422591,505,498,7,0
1752422591,491,497,-6,0
1752422591,570,504,66,0
1752422591,494,503,-9,0
1752422591,507,503,4,0
1752422591,522,505,17,0
1752422591,539,509,30,0
1752422591,548,512,36,0
1752422592,541,515,26,0
1752422592,523,516,7,0
1752422592,527,517,10,0
1752422592,536,519,17,0
1752422592,533,520,13,0
1752422592,529,521,8,0
1752422592,535,522,13,0
1752422592,555,526,29,0
1752422592,527,526,1,0
1752422592,500,523,-23,0
1752422592,702,541,161,0
1752422592,505,537,-32,0
1752422592,508,534,-26,0
1752422592,521,533,-12,0
1752422592,536,533,3,0
1752422592,544,534,10,0
1752422592,535,534,1,0
1752422592,506,531,-25,0
1752422592,505,529,-24,0
1752422592,513,527,-14,0
1752422592,509,525,-16,0
1752422592,500,523,-23,0
1752422592,495,520,-25,0
1752422592,506,518,-12,0
1752422592,502,517,-15,0
1752422593,485,513,-28,0
1752422593,659,528,131,0
1752422593,455,521,-66,0
1752422593,465,515,-50,0
1752422593,477,511,-34,0
1752422593,492,509,-17,0
1752422593,509,509,0,0
1752422593,514,510,4,0
1752422593,486,507,-21,0
1752422593,470,503,-33,0
1752422593,475,501,-26,0
1752422593,483,499,-16,0
1752422593,486,497,-11,0
1752422593,480,496,-16,0
1752422593,481,494,-13,0
1752422593,488,493,-5,0
1752422593,489,493,-4,0
1752422593,473,491,-18,0
1752422593,730,515,215,0
1752422593,464,510,-46,0
1752422593,463,505,-42,0
1752422593,475,502,-27,0
1752422593,493,501,-8,0
1752422593,512,502,10,0
1752422593,521,504,17,0
1752422594,489,502,-13,0
1752422594,475,500,-25,0
1752422594,479,497,-18,0
1752422594,489,497,-8,0
1752422594,489,496,-7,0
1752422594,489,495,-6,0
1752422594,487,494,-7,0
1752422594,502,495,7,0
1752422594,517,497,20,0
1752422594,494,497,-3,0
1752422594,476,495,-19,0
1752422594,577,503,74,0
1752422594,473,500,-27,0
1752422594,484,498,-14,0
1752422594,502,498,4,0
1752422594,519,500,19,0
1752422594,533,504,29,0
1752422594,529,506,23,0
1752422594,497,505,-8,0
1752422594,496,504,-8,0
1752422594,503,504,-1,0
1752422594,505,504,1,0
1752422594,502,504,-2,0
1752422594,502,504,-2,0
1752422594,505,504,1,0
1752422595,526,506,20,0
1752422595,511,506,5,0
1752422595,490,505,-15,0
1752422595,888,543,345,0
1752422595,502,539,-37,0
1752422595,496,534,-38,0
1752422595,518,533,-15,0
1752422595,530,532,-2,0
1752422595,543,533,10,0
1752422595,544,534,10,0
1752422595,523,533,-10,0
1752422595,518,532,-14,0
1752422595,525,531,-6,0
1752422595,525,530,-5,0
1752422595,524,530,-6,0
1752422595,521,529,-8,0
1752422595,520,528,-8,0
1752422595,538,529,9,0
1752422595,524,528,-4,0
1752422595,499,525,-26,0
1752422595,912,564,348,0
1752422595,502,558,-56,0
1752422595,495,551,-56,0
1752422595,507,547,-40,0
1752422595,521,544,-23,0
1752422596,534,543,-9,0
1752422596,531,542,-11,0
1752422596,508,538,-30,0
1752422596,498,534,-36,0
1752422596,504,531,-27,0
1752422596,505,529,-24,0
1752422596,499,526,-27,0
1752422596,495,522,-27,0
1752422596,496,520,-24,0
1752422596,505,518,-13,0
1752422596,506,517,-11,0
1752422596,492,514,-22,0
1752422596,620,525,95,0
1752422596,465,519,-54,0
1752422596,472,514,-42,0
1752422596,485,511,-26,0
1752422596,501,510,-9,0
1752422596,515,511,4,0
1752422596,521,512,9,0
1752422596,507,511,-4,0
1752422596,487,509,-22,0
1752422596,497,507,-10,0
1752422596,499,506,-7,0
1752422596,497,505,-8,0
1752422596,495,504,-9,0
1752422597,495,503,-8,0
1752422597,509,504,5,0
1752422597,521,506,15,0
1752422597,495,504,-9,0
1752422597,470,501,-31,0
1752422597,588,510,78,0
1752422597,473,506,-33,0
1752422597,480,503,-23,0
1752422597,492,502,-10,0
1752422597,505,502,3,0
1752422597,514,503,11,0
1752422597,509,504,5,0
1752422597,484,502,-18,0
1752422597,486,500,-14,0
1752422597,491,499,-8,0
1752422597,489,498,-9,0
1752422597,484,497,-13,0
1752422597,486,496,-10,0
1752422597,497,496,1,0
1752422597,498,496,2,0
1752422597,484,495,-11,0
1752422597,646,510,136,0
1752422597,457,504,-47,0
1752422597,470,501,-31,0
1752422597,482,499,-17,0
1752422598,497,499,-2,0
1752422598,511,500,11,0
1752422598,512,501,11,0
1752422598,497,501,-4,0
1752422598,486,499,-13,0
1752422598,494,499,-5,0
1752422598,496,498,-2,0
1752422598,490,497,-7,0
1752422598,488,496,-8,0
1752422598,490,496,-6,0
1752422598,516,498,18,0
1752422598,494,497,-3,0
1752422598,468,494,-26,0
1752422598,889,534,355,0
1752422598,480,528,-48,0
1752422598,478,523,-45,0
1752422598,495,520,-25,0
1752422598,506,519,-13,0
1752422598,517,519,-2,0
1752422598,521,519,2,0
1752422598,494,516,-22,0
1752422598,491,514,-23,0
1752422598,497,512,-15,0
1752422598,500,511,-11,0
1752422598,492,509,-17,0
1752422599,493,507,-14,0
1752422599,508,507,1,0
1752422599,525,509,16,0
1752422599,502,508,-6,0
1752422599,476,505,-29,0
1752422599,626,517,109,0
1752422599,485,514,-29,0
1752422599,495,512,-17,0
1752422599,513,512,1,0
1752422599,533,514,19,0
1752422599,543,517,26,0
1752422599,544,519,25,0
1752422599,521,520,1,0
1752422599,528,520,8,0
1752422599,538,522,16,0
1752422599,539,524,15,0
1752422599,539,525,14,0
1752422599,536,526,10,0
1752422599,553,529,24,0
1752422599,556,532,24,0
1752422599,535,532,3,0
1752422599,553,534,19,0
1752422599,528,533,-5,0
1752422599,511,531,-20,0
1752422599,518,530,-12,0
1752422600,528,529,-1,0
1752422600,537,530,7,0
1752422600,535,531,4,0
1752422600,522,530,-8,0
1752422600,493,526,-33,0
1752422600,494,523,-29,0
1752422600,497,520,-23,0
1752422600,488,517,-29,0
1752422600,487,514,-27,0
1752422600,492,512,-20,0
1752422600,512,512,0,0
1752422600,484,509,-25,0
1752422600,449,503,-54,0
1752422600,593,512,81,0
1752422600,455,506,-51,0
1752422600,463,502,-39,0
1752422600,476,499,-23,0
1752422600,487,498,-11,0
1752422600,490,497,-7,0
1752422600,483,495,-12,0
1752422600,458,492,-34,0
1752422600,462,489,-27,0
1752422600,470,487,-17,0
1752422600,467,485,-18,0
1752422600,460,482,-22,0
1752422601,457,480,-23,0
1752422601,469,479,-10,0
1752422601,474,478,-4,0
1752422601,451,475,-24,0
1752422601,456,473,-17,0
1752422601,470,473,-3,0
1752422601,438,469,-31,0
1752422601,451,467,-16,0
1752422601,470,468,2,0
1752422601,485,469,16,0
1752422601,494,472,22,0
1752422601,484,473,11,0
1752422601,461,472,-11,0
1752422601,472,472,0,0
1752422601,479,472,7,0
1752422601,478,473,5,0
1752422601,474,473,1,0
1752422601,479,473,6,0
1752422601,495,476,19,0
1752422601,487,477,10,0
1752422601,469,476,-7,0
1752422601,852,513,339,0
1752422601,471,509,-38,0
1752422601,467,505,-38,0
1752422601,485,503,-18,0
1752422602,505,503,2,0
1752422602,518,504,14,0
1752422602,520,506,14,0
1752422602,494,505,-11,0
1752422602,486,503,-17,0
1752422602,496,502,-6,0
1752422602,499,502,-3,0
1752422602,497,501,-4,0
1752422602,495,501,-6,0
1752422602,494,500,-6,0
1752422602,513,501,12,0
1752422602,493,500,-7,0
1752422602,473,497,-24,0
1752422602,870,535,335,0
1752422602,481,529,-48,0
1752422602,476,524,-48,0
1752422602,488,520,-32,0
1752422602,508,519,-11,0
1752422602,521,519,2,0
1752422602,526,520,6,0
1752422602,505,518,-13,0
1752422602,502,517,-15,0
1752422602,516,516,0,0
1752422602,520,517,3,0
1752422602,513,516,-3,0
1752422603,514,516,-2,0
1752422603,523,517,6,0
1752422603,524,517,7,0
1752422603,512,517,-5,0
1752422603,754,540,214,0
1752422603,495,536,-41,0
1752422603,499,532,-33,0
1752422603,516,530,-14,0
1752422603,532,531,1,0
1752422603,542,532,10,0
1752422603,545,533,12,0
1752422603,522,532,-10,0
1752422603,514,530,-16,0
1752422603,524,529,-5,0
1752422603,521,528,-7,0
1752422603,516,527,-11,0
1752422603,512,526,-14,0
1752422603,530,526,4,0
1752422603,545,528,17,0
1752422603,513,526,-13,0
1752422603,489,523,-34,0
1752422603,572,527,45,0
1752422603,484,523,-39,0
1752422603,493,520,-27,0
1752422603,508,519,-11,0
1752422604,522,519,3,0
1752422604,528,520,8,0
1752422604,515,519,-4,0
1752422604,485,516,-31,0
1752422604,487,513,-26,0
1752422604,494,511,-17,0
1752422604,489,509,-20,0
1752422604,486,506,-20,0
1752422604,481,504,-23,0
1752422604,492,503,-11,0
1752422604,502,502,0,0
1752422604,480,500,-20,0
1752422604,481,498,-17,0
1752422604,515,500,15,0
1752422604,464,496,-32,0
1752422604,472,494,-22,0
1752422604,491,493,-2,0
1752422604,506,495,11,0
1752422604,513,496,17,0
1752422604,497,496,1,0
1752422604,472,494,-22,0
1752422604,476,492,-16,0
1752422604,488,492,-4,0
1752422604,490,491,-1,0
1752422604,494,492,2,0
1752422605,497,492,5,0
1752422605,516,494,22,0
1752422605,537,499,38,0
1752422605,519,501,18,0
1752422605,513,502,11,0
1752422605,555,507,48,0
1752422605,521,508,13,0
1752422605,533,511,22,0
1752422605,552,515,37,0
1752422605,567,520,47,0
1752422605,577,526,51,0
1752422605,561,529,32,0
1752422605,535,530,5,0
1752422605,536,530,6,0
1752422605,540,531,9,0
1752422605,531,531,0,0
1752422605,517,530,-13,0
1752422605,516,528,-12,0
1752422605,521,527,-6,0
1752422605,512,526,-14,0
1752422605,492,522,-30,0
1752422605,791,549,242,0
1752422605,467,541,-74,0
1752422605,465,533,-68,0
1752422605,473,527,-54,0
1752422606,488,523,-35,0
1752422606,504,521,-17,0
1752422606,505,520,-15,0
1752422606,477,515,-38,0
1752422606,464,510,-46,0
1752422606,466,506,-40,0
1752422606,469,502,-33,0
1752422606,462,498,-36,0
1752422606,451,493,-42,0
1752422606,447,488,-41,0
1752422606,459,485,-26,0
1752422606,446,481,-35,0
1752422606,431,476,-45,0
1752422606,826,511,315,0
1752422606,437,504,-67,0
1752422606,433,497,-64,0
1752422606,446,492,-46,0
1752422606,460,488,-28,0
1752422606,472,487,-15,0
1752422606,473,485,-12,0
1752422606,443,481,-38,0
1752422606,430,476,-46,0
1752422606,446,473,-27,0
1752422606,452,471,-19,0
1752422606,452,469,-17,0
1752422607,455,467,-12,0
1752422607,456,466,-10,0
1752422607,465,466,-1,0
1752422607,467,466,1,0
1752422607,454,465,-11,0
1752422607,719,490,229,0
1752422607,446,486,-40,0
1752422607,447,482,-35,0
1752422607,463,480,-17,0
1752422607,482,480,2,0
1752422607,501,482,19,0
1752422607,511,485,26,0
1752422607,488,485,3,0
1752422607,476,484,-8,0
1752422607,486,484,2,0
1752422607,499,486,13,0
1752422607,504,488,16,0
1752422607,509,490,19,0
1752422607,523,493,30,0
1752422607,547,498,49,0
1752422607,522,501,21,0
1752422607,488,499,-11,0
1752422607,629,512,117,0
1752422607,494,510,-16,0
1752422607,503,510,-7,0
1752422608,519,510,9,0
1752422608,528,512,16,0
1752422608,540,515,25,0
1752422608,529,516,13,0
1752422608,504,515,-11,0
1752422608,511,515,-4,0
1752422608,519,515,4,0
1752422608,517,515,2,0
1752422608,514,515,-1,0
1752422608,513,515,-2,0
1752422608,522,515,7,0
1752422608,523,516,7,0
1752422608,506,515,-9,0
1752422608,617,525,92,0
1752422608,485,521,-36,0
1752422608,482,517,-35,0
1752422608,492,515,-23,0
1752422608,507,514,-7,0
1752422608,524,515,9,0
1752422608,532,516,16,0
1752422608,512,516,-4,0
1752422608,489,513,-24,0
1752422608,499,512,-13,0
1752422608,503,511,-8,0
1752422608,500,510,-10,0
1752422609,498,508,-10,0
1752422609,498,507,-9,0
1752422609,516,508,8,0
1752422609,498,507,-9,0
1752422609,477,504,-27,0
1752422609,903,544,359,0
1752422609,483,538,-55,0
1752422609,480,532,-52,0
1752422609,490,528,-38,0
1752422609,508,526,-18,0
1752422609,520,525,-5,0
1752422609,522,525,-3,0
1752422609,494,522,-28,0
1752422609,485,518,-33,0
1752422609,495,516,-21,0
1752422609,497,514,-17,0
1752422609,496,512,-16,0
1752422609,495,510,-15,0
1752422609,507,510,-3,0
1752422609,519,511,8,0
1752422609,492,509,-17,0
1752422609,543,512,31,0
1752422609,482,509,-27,0
1752422609,476,506,-30,0
1752422609,491,504,-13,0
1752422610,504,504,0,0
1752422610,521,506,15,0
1752422610,525,508,17,0
1752422610,511,508,3,0
1752422610,491,506,-15,0
1752422610,498,505,-7,0
1752422610,505,505,0,0
1752422610,499,505,-6,0
1752422610,497,504,-7,0
1752422610,513,505,8,0
1752422610,528,507,21,0
1752422610,498,506,-8,0
1752422610,477,503,-26,0
1752422610,560,509,51,0
1752422610,475,505,-30,0
1752422610,488,503,-15,0
1752422610,502,503,-1,0
1752422610,518,505,13,0
1752422610,524,507,17,0
1752422610,516,507,9,0
1752422610,485,505,-20,0
1752422610,490,504,-14,0
1752422610,498,503,-5,0
1752422610,498,502,-4,0
1752422610,493,501,-8,0
1752422611,495,501,-6,0
1752422611,517,502,15,0
1752422611,495,502,-7,0
1752422611,465,498,-33,0
1752422611,889,537,352,0
1752422611,476,531,-55,0
1752422611,476,525,-49,0
1752422611,490,522,-32,0
1752422611,508,520,-12,0
1752422611,525,521,4,0
1752422611,525,521,4,0
1752422611,489,518,-29,0
1752422611,486,515,-29,0
1752422611,497,513,-16,0
1752422611,500,511,-11,0
1752422611,496,510,-14,0
1752422611,501,509,-8,0
1752422611,514,509,5,0
1752422611,519,510,9,0
1752422611,507,510,-3,0
1752422611,708,530,178,0
1752422611,496,526,-30,0
1752422611,508,524,-16,0
1752422611,523,524,-1,0
1752422611,538,526,12,0
1752422612,555,528,27,0
1752422612,567,532,35,0
1752422612,546,534,12,0
1752422612,532,533,-1,0
1752422612,540,534,6,0
1752422612,544,535,9,0
1752422612,542,536,6,0
1752422612,543,536,7,0
1752422612,550,538,12,0
